suite_name,run_id,step,update_norm,loss,running_mean_update_norm,drift_window_slope,drift_window_p_value,drift_window_effect,drift_window_triggered
toy_sanity,seed0_lr0.0100_scale0.75,1,0.033826958543725194,2.4052197620133597,0.033826958543725194,,,,
toy_sanity,seed0_lr0.0100_scale0.75,2,0.03379667062501137,2.2908283277084327,0.033811814584368285,,,,
toy_sanity,seed0_lr0.0100_scale0.75,3,0.0337077993550083,2.1767403214088428,0.03377714284124829,,,,
toy_sanity,seed0_lr0.0100_scale0.75,4,0.033559453012458884,2.0633518308332355,0.03372272038405094,,,,
toy_sanity,seed0_lr0.0100_scale0.75,5,0.03335118161547511,1.9510605265325542,0.03364841263033578,,,,
toy_sanity,seed0_lr0.0100_scale0.75,6,0.033083000636608656,1.840260464716419,0.033554177298047924,,,,
toy_sanity,seed0_lr0.0100_scale0.75,7,0.032755407364097926,1.7313367787865044,0.03344006730748364,,,,
toy_sanity,seed0_lr0.0100_scale0.75,8,0.03236938909409933,1.6246603982077084,0.033306232530810595,,,,
toy_sanity,seed0_lr0.0100_scale0.75,9,0.0319264225594006,1.520582939017017,0.03315292031176504,,,,
toy_sanity,seed0_lr0.0100_scale0.75,10,0.03142846425984855,1.4194319097356416,0.03298047470657339,,,,
toy_sanity,seed0_lr0.0100_scale0.75,11,0.030877931647617946,1.3215063693952294,0.03268557201696266,,,,
toy_sanity,seed0_lr0.0100_scale0.75,12,0.030277675423098824,1.2270731609163539,0.032333672496771416,,,,
toy_sanity,seed0_lr0.0100_scale0.75,13,0.029630943499494317,1.1363638237267784,0.03192598691122001,,,,
toy_sanity,seed0_lr0.0100_scale0.75,14,0.028941337480454975,1.049572265230949,0.03146417535801962,,,,
toy_sanity,seed0_lr0.0100_scale0.75,15,0.028212762749983522,0.9668532428446516,0.030950333471470463,,,,
toy_sanity,seed0_lr0.0100_scale0.75,16,0.027449373483833767,0.8883216783470963,0.030386970756192972,,,,
toy_sanity,seed0_lr0.0100_scale0.75,17,0.026655514045797492,0.8140527959654579,0.029776981424362924,,,,
toy_sanity,seed0_lr0.0100_scale0.75,18,0.025835658323234645,0.7440830465798246,0.02912360834727646,,,,
toy_sanity,seed0_lr0.0100_scale0.75,19,0.024994348580587848,0.6784117542696193,0.02843040094939519,,,,
toy_sanity,seed0_lr0.0100_scale0.75,20,0.0241361353682503,0.6170033994143955,0.027701168060235364,,,,
toy_sanity,seed0_lr0.0100_scale0.75,21,0.023265519921825906,0.5597904356704392,0.026939926887656163,,,,
toy_sanity,seed0_lr0.0100_scale0.75,22,0.022386900331781805,0.5066765269342842,0.02615084937852446,,,,
toy_sanity,seed0_lr0.0100_scale0.75,23,0.02150452256666138,0.4575400850315165,0.025338207285241166,,,,
toy_sanity,seed0_lr0.0100_scale0.75,24,0.02062243720701586,0.41223798910507464,0.024506317257897252,,,,
toy_sanity,seed0_lr0.0100_scale0.75,25,0.01974446250532838,0.37060937296166613,0.02365948723343174,,,,
toy_sanity,seed0_lr0.0100_scale0.75,26,0.018874154142450462,0.3324793761535509,0.02280196529929341,,,,
toy_sanity,seed0_lr0.0100_scale0.75,27,0.018014781815300772,0.2976627673468825,0.021937892076243738,,,,
toy_sanity,seed0_lr0.0100_scale0.75,28,0.01716931257382383,0.26596736350511585,0.021071257501302655,,,,
toy_sanity,seed0_lr0.0100_scale0.75,29,0.016340400635247106,0.23719718455656139,0.020205862706768583,,,,
toy_sanity,seed0_lr0.0100_scale0.75,30,0.015530383245818439,0.2111552995617846,0.019345287494525392,,,,
toy_sanity,seed0_lr0.0100_scale0.75,31,0.014741282037301686,0.18764633612753986,0.01849286370607297,,,,
toy_sanity,seed0_lr0.0100_scale0.75,32,0.013974809238143012,0.1664786392763918,0.017651654596709095,,,,
toy_sanity,seed0_lr0.0100_scale0.75,33,0.013232378046032,0.14746607870470113,0.016824440144646156,,,,
