suite_name,run_id,probe_index,step,symmetry_score,curvature,symmetry_threshold,symmetry_z_score,symmetry_triggered
main_paired_mlp,seed0_lr0.0200_scale0.75,0,15,0.003497965263755127,2.5080504032760698,0.02,-0.6309735652300439,False
main_paired_mlp,seed0_lr0.0200_scale0.75,1,30,0.003387049292941908,2.5080504032760698,0.02,-0.7805991036118131,False
main_paired_mlp,seed0_lr0.0200_scale0.75,2,45,0.005012085118782314,2.5080504032760698,0.02,1.4115726688418564,False
main_paired_mlp,seed0_lr0.0200_scale0.75,3,60,0.004731720989247707,2.5080504032760698,0.02,1.0333617266575763,False
main_paired_mlp,seed0_lr0.0200_scale0.75,4,75,0.006397928579671273,2.5080504032760698,0.02,3.2810741700959207,False
main_paired_mlp,seed0_lr0.0200_scale0.75,5,90,0.007852909019410196,2.5080504032760698,0.02,5.243841389592987,False
main_paired_mlp,seed0_lr0.0200_scale0.75,6,105,0.007359808729062693,2.5080504032760698,0.02,4.578649570249882,False
main_paired_mlp,seed0_lr0.0200_scale0.75,7,120,0.008669956157702916,2.5080504032760698,0.02,6.34603719650885,False
main_paired_mlp,seed0_lr0.0200_scale0.75,8,135,0.010991813858980211,2.5080504032760698,0.02,9.478221011448403,False
main_paired_mlp,seed0_lr0.0200_scale0.75,9,150,0.010127356764521644,2.5080504032760698,0.02,8.312069219078321,False
main_paired_mlp,seed0_lr0.0200_scale0.75,10,165,0.012260203892152717,2.5080504032760698,0.02,11.189277951220399,False
main_paired_mlp,seed0_lr0.0200_scale0.75,11,180,0.018037202437718503,2.5080504032760698,0.02,18.982443455461386,False
main_paired_mlp,seed0_lr0.0200_scale0.75,12,195,0.016628296511743496,2.5080504032760698,0.02,17.081830710897542,False
main_paired_mlp,seed0_lr0.0200_scale0.75,13,210,0.02584339359164499,2.5080504032760698,0.02,29.512987844638314,True
main_paired_mlp,seed0_lr0.0200_scale0.75,14,225,0.024810655543133418,2.5080504032760698,0.02,28.119825206445316,True
main_paired_mlp,seed0_lr0.0200_scale0.75,15,240,0.020849160925690023,2.5080504032760698,0.02,22.775772762188968,True
main_paired_mlp,seed0_lr0.0200_scale0.75,16,255,0.021955954065838872,2.5080504032760698,0.02,24.268835648064044,True
main_paired_mlp,seed0_lr0.0200_scale0.75,17,270,0.02211481473206796,2.5080504032760698,0.02,24.48313853463609,True
main_paired_mlp,seed0_lr0.0200_scale0.75,18,285,0.027702410700747394,2.5080504032760698,0.02,32.02080014408416,True
main_paired_mlp,seed0_lr0.0200_scale0.75,19,300,0.034483077466860995,2.5080504032760698,0.02,41.16791311644073,True
main_paired_mlp,seed0_lr0.0200_scale1.25,0,15,0.004838499355848434,4.09388834380497,0.02,-0.5961113736923399,False
main_paired_mlp,seed0_lr0.0200_scale1.25,1,30,0.004018798619895207,4.09388834380497,0.02,-0.8125695526545239,False
main_paired_mlp,seed0_lr0.0200_scale1.25,2,45,0.012430403397795461,4.09388834380497,0.02,1.4086809263468638,False
main_paired_mlp,seed0_lr0.0200_scale1.25,3,60,0.013850885946930498,4.09388834380497,0.02,1.7837874162486564,False
main_paired_mlp,seed0_lr0.0200_scale1.25,4,75,0.011151970547822928,4.09388834380497,0.02,1.0710854668177414,False
main_paired_mlp,seed0_lr0.0200_scale1.25,5,90,0.013483331120202866,4.09388834380497,0.02,1.6867273003153653,False
main_paired_mlp,seed0_lr0.0200_scale1.25,6,105,0.015170497374910672,4.09388834380497,0.02,2.1322568931073116,False
main_paired_mlp,seed0_lr0.0200_scale1.25,7,120,0.02826312518718051,4.09388834380497,0.02,5.589624014753136,True
main_paired_mlp,seed0_lr0.0200_scale1.25,8,135,0.020646402490886964,4.09388834380497,0.02,3.578277858546057,True
main_paired_mlp,seed0_lr0.0200_scale1.25,9,150,0.021342914604680005,4.09388834380497,0.02,3.7622056472669225,True
main_paired_mlp,seed0_lr0.0200_scale1.25,10,165,0.020312548437561206,4.09388834380497,0.02,3.4901170978533145,True
main_paired_mlp,seed0_lr0.0200_scale1.25,11,180,0.042853646087960065,4.09388834380497,0.02,9.44253940907656,True
main_paired_mlp,seed0_lr0.0200_scale1.25,12,195,0.03807907518250882,4.09388834380497,0.02,8.181719602299204,True
main_paired_mlp,seed0_lr0.0200_scale1.25,13,210,0.04274198125551715,4.09388834380497,0.02,9.413052103253168,True
main_paired_mlp,seed0_lr0.0200_scale1.25,14,225,0.06409808411660241,4.09388834380497,0.02,15.052553121467918,True
main_paired_mlp,seed0_lr0.0200_scale1.25,15,240,0.04284343920803367,4.09388834380497,0.02,9.43984408071482,True
main_paired_mlp,seed0_lr0.0200_scale1.25,16,255,0.0853131572147546,4.09388834380497,0.02,20.654812443628245,True
main_paired_mlp,seed0_lr0.0200_scale1.25,17,270,0.08372304664898313,4.09388834380497,0.02,20.234912323598262,True
main_paired_mlp,seed0_lr0.0200_scale1.25,18,285,0.07418159277910666,4.09388834380497,0.02,17.715302862807206,True
main_paired_mlp,seed0_lr0.0200_scale1.25,19,300,0.06468459259076356,4.09388834380497,0.02,15.207432275157073,True
main_paired_mlp,seed0_lr0.0200_scale1.75,0,15,0.012259810247519636,6.21457613793999,0.023839098319232872,-1.395900017305853,False
main_paired_mlp,seed0_lr0.0200_scale1.75,1,30,0.017899175039940075,6.21457613793999,0.023839098319232872,0.5014879098548652,False
main_paired_mlp,seed0_lr0.0200_scale1.75,2,45,0.019067013653380316,6.21457613793999,0.023839098319232872,0.8944121074509878,False
main_paired_mlp,seed0_lr0.0200_scale1.75,3,60,0.023093499471909154,6.21457613793999,0.023839098319232872,2.2491401419325845,False
main_paired_mlp,seed0_lr0.0200_scale1.75,4,75,0.02319875347301829,6.21457613793999,0.023839098319232872,2.2845532918778146,False
main_paired_mlp,seed0_lr0.0200_scale1.75,5,90,0.01979139783576966,6.21457613793999,0.023839098319232872,1.1381342025598264,False
main_paired_mlp,seed0_lr0.0200_scale1.75,6,105,0.022598769239004425,6.21457613793999,0.023839098319232872,2.08268608094038,False
main_paired_mlp,seed0_lr0.0200_scale1.75,7,120,0.022526217359233484,6.21457613793999,0.023839098319232872,2.058275696821371,False
main_paired_mlp,seed0_lr0.0200_scale1.75,8,135,0.044534868960289645,6.21457613793999,0.023839098319232872,9.463178798152267,True
main_paired_mlp,seed0_lr0.0200_scale1.75,9,150,0.03818483446283044,6.21457613793999,0.023839098319232872,7.326683069284563,True
main_paired_mlp,seed0_lr0.0200_scale1.75,10,165,0.04303091996463779,6.21457613793999,0.023839098319232872,8.957168853335315,True
main_paired_mlp,seed0_lr0.0200_scale1.75,11,180,0.05259256050679818,6.21457613793999,0.023839098319232872,12.174222900438183,True
main_paired_mlp,seed0_lr0.0200_scale1.75,12,195,0.0545200480833519,6.21457613793999,0.023839098319232872,12.822734176463586,True
main_paired_mlp,seed0_lr0.0200_scale1.75,13,210,0.07042264654867181,6.21457613793999,0.023839098319232872,18.173230100957944,True
main_paired_mlp,seed0_lr0.0200_scale1.75,14,225,0.08553879313379674,6.21457613793999,0.023839098319232872,23.25912099320109,True
main_paired_mlp,seed0_lr0.0200_scale1.75,15,240,0.08882908509247106,6.21457613793999,0.023839098319232872,24.366153517079216,True
main_paired_mlp,seed0_lr0.0200_scale1.75,16,255,0.09809038865615592,6.21457613793999,0.023839098319232872,27.482157928626442,True
main_paired_mlp,seed0_lr0.0200_scale1.75,17,270,0.12483459977765221,6.21457613793999,0.023839098319232872,36.48035988420252,True
main_paired_mlp,seed0_lr0.0200_scale1.75,18,285,0.13870074570207863,6.21457613793999,0.023839098319232872,41.14568281358928,True
main_paired_mlp,seed0_lr0.0200_scale1.75,19,300,0.15847222345939602,6.21457613793999,0.023839098319232872,47.79787939595639,True
main_paired_mlp,seed0_lr0.0400_scale0.75,0,15,0.0032392144636197596,2.4466729652088324,0.02,-0.9907107021276829,False
main_paired_mlp,seed0_lr0.0400_scale0.75,1,30,0.005470323756530032,2.4466729652088324,0.02,-0.37864077508160937,False
main_paired_mlp,seed0_lr0.0400_scale0.75,2,45,0.011842082252888603,2.4466729652088324,0.02,1.3693514772092925,False
main_paired_mlp,seed0_lr0.0400_scale0.75,3,60,0.020024149835821684,2.4466729652088324,0.02,3.613973703689032,True
main_paired_mlp,seed0_lr0.0400_scale0.75,4,75,0.016641692142389655,2.4466729652088324,0.02,2.686049356713246,False
main_paired_mlp,seed0_lr0.0400_scale0.75,5,90,0.024236975472289465,2.4466729652088324,0.02,4.769696504075558,True
main_paired_mlp,seed0_lr0.0400_scale0.75,6,105,0.04279263820749564,2.4466729652088324,0.02,9.860152257506881,True
