suite_name,run_id,probe_index,step,curvature,score_covariance_mismatch,score_mean_gradient_mismatch,score_activation_stat_mismatch,threshold_covariance_mismatch,z_score_covariance_mismatch,triggered_covariance_mismatch,threshold_mean_gradient_mismatch,z_score_mean_gradient_mismatch,triggered_mean_gradient_mismatch,threshold_activation_stat_mismatch,z_score_activation_stat_mismatch,triggered_activation_stat_mismatch,symmetry_score,symmetry_threshold,symmetry_z_score,symmetry_triggered
instant_break_control,seed0_lr0.0200_scale0.75,0,12,2.0593826194084963,0.21802938141960962,0.417948290245561,0.026011700687851594,0.02,,True,0.02,,True,0.02,,True,0.21802938141960962,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,1,24,2.0593826194084963,0.26454316165405667,0.30397668067921696,0.024353494766813283,0.02,,True,0.02,,True,0.02,,True,0.26454316165405667,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,2,36,2.0593826194084963,0.18671874895524868,0.3854749726155166,0.022792409152917754,0.02,,True,0.02,,True,0.02,,True,0.18671874895524868,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,3,48,2.0593826194084963,0.21224553086886835,0.49247584777535147,0.021713752962775588,0.02,,True,0.02,,True,0.02,,True,0.21224553086886835,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,4,60,2.0593826194084963,0.34414618004337844,0.4922173735824959,0.02178650395280063,0.02,,True,0.02,,True,0.02,,True,0.34414618004337844,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,5,72,2.0593826194084963,0.2649364428185145,0.5026626730489179,0.022942111984240662,0.02,,True,0.02,,True,0.02,,True,0.2649364428185145,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,6,84,2.0593826194084963,0.17658482813392645,0.5319614336154013,0.02480194438040398,0.02,,True,0.02,,True,0.02,,True,0.17658482813392645,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,7,96,2.0593826194084963,0.15557438163223752,0.41210898531978135,0.026987988508049676,0.02,,True,0.02,,True,0.02,,True,0.15557438163223752,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,8,108,2.0593826194084963,0.12640906810390007,0.3818072633655729,0.029201271435724582,0.02,,True,0.02,,True,0.02,,True,0.12640906810390007,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,9,120,2.0593826194084963,0.2590735145565676,0.4687084445334412,0.03127994391858732,0.02,,True,0.02,,True,0.02,,True,0.2590735145565676,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,10,132,2.0593826194084963,0.17590500936479672,0.39386472352939134,0.03321989908182443,0.02,,True,0.02,,True,0.02,,True,0.17590500936479672,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,11,144,2.0593826194084963,0.27547287815989435,0.5095957997771465,0.03471207686905964,0.02,,True,0.02,,True,0.02,,True,0.27547287815989435,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,12,156,2.0593826194084963,0.3189395657501905,0.5491149521704998,0.03600815698978688,0.02,,True,0.02,,True,0.02,,True,0.3189395657501905,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,13,168,2.0593826194084963,0.5046716580891047,0.528147426139725,0.03716154298054335,0.02,,True,0.02,,True,0.02,,True,0.5046716580891047,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,14,180,2.0593826194084963,0.29657973557614276,0.6188418323029486,0.03819708488660369,0.02,,True,0.02,,True,0.02,,True,0.29657973557614276,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,0,12,2.630081858849578,0.3042049545298977,0.2917784587643802,0.026352669007542115,0.02,,True,0.02,,True,0.02,,True,0.3042049545298977,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,1,24,2.630081858849578,0.3180852323273793,0.4447406323169644,0.026088383366083972,0.02,,True,0.02,,True,0.02,,True,0.3180852323273793,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,2,36,2.630081858849578,0.33068607816519957,0.4627531850515211,0.025819481990385897,0.02,,True,0.02,,True,0.02,,True,0.33068607816519957,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,3,48,2.630081858849578,0.29558384364830287,0.40205351991442856,0.025653473518717742,0.02,,True,0.02,,True,0.02,,True,0.29558384364830287,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,4,60,2.630081858849578,0.42174211321659943,0.5178450888245107,0.02548295335123987,0.02,,True,0.02,,True,0.02,,True,0.42174211321659943,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,5,72,2.630081858849578,0.3722165023181552,0.49601068983932195,0.02532472775937658,0.02,,True,0.02,,True,0.02,,True,0.3722165023181552,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,6,84,2.630081858849578,0.446139772566076,0.5720882543048493,0.0252500325398071,0.02,,True,0.02,,True,0.02,,True,0.446139772566076,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,7,96,2.630081858849578,0.2818072279914526,0.6545603398660544,0.025327545670965273,0.02,,True,0.02,,True,0.02,,True,0.2818072279914526,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,8,108,2.630081858849578,0.5348259203772765,0.5776878589036467,0.025379263890358744,0.02,,True,0.02,,True,0.02,,True,0.5348259203772765,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,9,120,2.630081858849578,0.4369858836760395,0.65933223808689,0.025452497629115247,0.02,,True,0.02,,True,0.02,,True,0.4369858836760395,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,10,132,2.630081858849578,0.6118859311418634,0.8664969723212272,0.02559997835990243,0.02,,True,0.02,,True,0.02,,True,0.6118859311418634,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,11,144,2.630081858849578,0.5664520231937851,0.6532192733913814,0.025735506154489277,0.02,,True,0.02,,True,0.02,,True,0.5664520231937851,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,12,156,2.630081858849578,0.5776998836637632,0.882937111828288,0.02586744576990698,0.02,,True,0.02,,True,0.02,,True,0.5776998836637632,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,13,168,2.630081858849578,0.45384528997621476,0.6492141650081622,0.026090661429649525,0.02,,True,0.02,,True,0.02,,True,0.45384528997621476,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,14,180,2.630081858849578,0.5000316909727165,0.7310254909001527,0.026436238293334365,0.02,,True,0.02,,True,0.02,,True,0.5000316909727165,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,0,12,1.9799325938577534,0.3087413670771403,0.26651440430258294,0.01730494930877195,0.02,,True,0.02,,True,0.02,0.9999999999999966,False,0.3087413670771403,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,1,24,1.9799325938577534,0.4213230698141939,0.35174732526490443,0.01628498852260521,0.02,,True,0.02,,True,0.02,-1.0000000000000033,False,0.4213230698141939,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,2,36,1.9799325938577534,0.35024364955396275,0.34240769730360554,0.015510464572564175,0.02,,True,0.02,,True,0.02,-2.518732799428271,False,0.35024364955396275,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,3,48,1.9799325938577534,0.4964592358334679,0.34594376923499326,0.015156744236888134,0.02,,True,0.02,,True,0.02,-3.212328750318516,False,0.4964592358334679,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,4,60,1.9799325938577534,0.3062446001793098,0.3135887924323517,0.014960452159315843,0.02,,True,0.02,,True,0.02,-3.597229974433229,False,0.3062446001793098,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,5,72,1.9799325938577534,0.29580141548931527,0.3066594780852883,0.014810671180353455,0.02,,True,0.02,,True,0.02,-3.8909294597346205,False,0.29580141548931527,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,6,84,1.9799325938577534,0.548042610077504,0.3122518470379047,0.014643850720698365,0.02,,True,0.02,,True,0.02,-4.2180409760156365,False,0.548042610077504,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,7,96,1.9799325938577534,0.32005799171296834,0.3361134868810823,0.01440639011658816,0.02,,True,0.02,,True,0.02,-4.683667904679511,False,0.32005799171296834,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,8,108,1.9799325938577534,0.41758065797533883,0.395513332785633,0.014211423393361778,0.02,,True,0.02,,True,0.02,-5.065970294870638,False,0.41758065797533883,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,9,120,1.9799325938577534,0.19507129964390812,0.31920942273997627,0.014023436023168127,0.02,,True,0.02,,True,0.02,-5.434587152975846,False,0.19507129964390812,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,10,132,1.9799325938577534,0.2407495728160781,0.32579871874308464,0.013906156388612548,0.02,,True,0.02,,True,0.02,-5.664556061871539,False,0.2407495728160781,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,11,144,1.9799325938577534,0.3893826599006803,0.3631914308142371,0.013833464945082172,0.02,,True,0.02,,True,0.02,-5.807093783941361,False,0.3893826599006803,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,12,156,1.9799325938577534,0.24443026367327003,0.31624861133765664,0.013802859662439364,0.02,,True,0.02,,True,0.02,-5.867106449247505,False,0.24443026367327003,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,13,168,1.9799325938577534,0.2807407638153175,0.28404877622413977,0.013775956881479295,0.02,,True,0.02,,True,0.02,-5.919859028219049,False,0.2807407638153175,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,14,180,1.9799325938577534,0.24438192284054205,0.29691074832080266,0.013773567610837567,0.02,,True,0.02,,True,0.02,-5.924544052730054,False,0.24438192284054205,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,0,12,2.785592100840235,0.26525924441056575,0.4226549650742727,0.011759570250064265,0.02,,True,0.02,,True,0.02,-0.9999999999999973,False,0.26525924441056575,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,1,24,2.785592100840235,0.29027643945976006,0.6485135191226683,0.012406761294426917,0.02,,True,0.02,,True,0.02,1.0000000000000027,False,0.29027643945976006,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,2,36,2.785592100840235,0.35033715609404137,0.6784724293277034,0.012792721840738576,0.02,,True,0.02,,True,0.02,2.192725238315835,False,0.35033715609404137,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,3,48,2.785592100840235,0.21948468365251914,0.8262324540647227,0.012993732914910676,0.02,,True,0.02,,True,0.02,2.8139052621218,False,0.21948468365251914,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,4,60,2.785592100840235,0.35146960550170836,0.6980905642568103,0.01312756144150117,0.02,,True,0.02,,True,0.02,3.2274725627085603,False,0.35146960550170836,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,5,72,2.785592100840235,0.19271184207857345,0.881194337544003,0.013411944694793938,0.02,,True,0.02,,True,0.02,4.106295765748478,False,0.19271184207857345,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,6,84,2.785592100840235,0.2870672271903372,0.7741021487711612,0.013752274615021258,0.02,,True,0.02,,True,0.02,5.158009701507504,False,0.2870672271903372,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,7,96,2.785592100840235,0.5165096471330303,0.7286956376479097,0.014092062303531465,0.02,,True,0.02,,True,0.02,6.208047990726498,False,0.5165096471330303,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,8,108,2.785592100840235,0.45334760752716674,0.7870786042294583,0.014443590280550526,0.02,,True,0.02,,True,0.02,7.294367030772063,False,0.45334760752716674,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,9,120,2.785592100840235,0.23339345998431518,0.9939170251565217,0.014685818706352386,0.02,,True,0.02,,True,0.02,8.042920113858694,False,0.23339345998431518,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,10,132,2.785592100840235,0.3315469626020256,0.7327046321877948,0.014822739547391514,0.02,,True,0.02,,True,0.02,8.466043524578833,False,0.3315469626020256,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,11,144,2.785592100840235,0.5330877019036625,0.922784943431495,0.014844137586223487,0.02,,True,0.02,,True,0.02,8.532169405084629,False,0.5330877019036625,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,12,156,2.785592100840235,0.41393306114052364,0.8166910349061501,0.01481386958515827,0.02,,True,0.02,,True,0.02,8.438632878802734,False,0.41393306114052364,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,13,168,2.785592100840235,0.3609001672766267,0.7461321660746862,0.014737857541049462,0.02,,True,0.02,,True,0.02,8.203734560073174,False,0.3609001672766267,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,14,180,2.785592100840235,0.3023863409928016,0.9684957219846,0.014579125503120259,0.02,,True,0.02,,True,0.02,7.713208495746927,False,0.3023863409928016,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,0,12,1.0415074963024724,0.18248220932532094,0.10183117519241609,0.06024693201029406,0.02,,True,0.02,,True,0.02,,True,0.18248220932532094,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,1,24,1.0415074963024724,0.1930903761727919,0.17741141635620294,0.06029670519381657,0.02,,True,0.02,,True,0.02,,True,0.1930903761727919,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,2,36,1.0415074963024724,0.16695246838035774,0.14497068034421712,0.06034000057796406,0.02,,True,0.02,,True,0.02,,True,0.16695246838035774,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,3,48,1.0415074963024724,0.2475202074226869,0.16705036604524212,0.06038336376430245,0.02,,True,0.02,,True,0.02,,True,0.2475202074226869,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,4,60,1.0415074963024724,0.16815194317697557,0.2502871553191249,0.06042875339513985,0.02,,True,0.02,,True,0.02,,True,0.16815194317697557,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,5,72,1.0415074963024724,0.19288721332566156,0.46528520567008036,0.06047628168337699,0.02,,True,0.02,,True,0.02,,True,0.19288721332566156,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,6,84,1.0415074963024724,0.17721114347187722,0.29589828175436106,0.06052542771945699,0.02,,True,0.02,,True,0.02,,True,0.17721114347187722,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,7,96,1.0415074963024724,0.16777512987022472,0.25759762901012095,0.060575552968722704,0.02,,True,0.02,,True,0.02,,True,0.16777512987022472,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,8,108,1.0415074963024724,0.21261530590175975,0.49879527685443276,0.06062609820800702,0.02,,True,0.02,,True,0.02,,True,0.21261530590175975,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,9,120,1.0415074963024724,0.14895449676814346,0.4873132941587396,0.060676638961322,0.02,,True,0.02,,True,0.02,,True,0.14895449676814346,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,10,132,1.0415074963024724,0.1605448531148023,0.4301785863445489,0.060726882371750064,0.02,,True,0.02,,True,0.02,,True,0.1605448531148023,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,11,144,1.0415074963024724,0.12380839406706887,0.2531964602348374,0.06077920679888746,0.02,,True,0.02,,True,0.02,,True,0.12380839406706887,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,12,156,1.0415074963024724,0.20446329475394948,0.5430240503866594,0.060831957925232515,0.02,,True,0.02,,True,0.02,,True,0.20446329475394948,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,13,168,1.0415074963024724,0.10133918711109458,0.47222618538274574,0.06088405313256505,0.02,,True,0.02,,True,0.02,,True,0.10133918711109458,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,14,180,1.0415074963024724,0.18027206995043493,0.4674571088018652,0.06093549400198815,0.02,,True,0.02,,True,0.02,,True,0.18027206995043493,0.02,,True
instant_break_control,seed1_lr0.0200_scale1.25,0,12,3.996125844384351,0.31558580211764964,0.5335914121308845,0.058031754085923086,0.02,,True,0.02,,True,0.02,,True,0.31558580211764964,0.02,,True
instant_break_control,seed1_lr0.0200_scale1.25,1,24,3.996125844384351,0.39794631452392404,0.5260324841965394,0.0753357700739691,0.02,,True,0.02,,True,0.02,,True,0.39794631452392404,0.02,,True
