suite_name,run_id,step,update_norm,loss,running_mean_update_norm,drift_window_slope,drift_window_p_value,drift_window_effect,drift_window_triggered
instant_break_control,seed0_lr0.0200_scale0.75,1,0.01779347792731868,0.3824493897130522,0.01779347792731868,,,,
instant_break_control,seed0_lr0.0200_scale0.75,2,0.017276279442721615,0.3668496642731074,0.01753487868502015,,,,
instant_break_control,seed0_lr0.0200_scale0.75,3,0.01678102113248253,0.35214062958402226,0.017283592834174275,,,,
instant_break_control,seed0_lr0.0200_scale0.75,4,0.0163065120658903,0.338260073376677,0.017039322642103283,,,,
instant_break_control,seed0_lr0.0200_scale0.75,5,0.015851640030814025,0.32515086079758104,0.01680178611984543,,,,
instant_break_control,seed0_lr0.0200_scale0.75,6,0.01541536545123557,0.3127604623491945,0.016570716008410452,,,,
instant_break_control,seed0_lr0.0200_scale0.75,7,0.014996715836790487,0.3010405308893751,0.016345858841036173,,,,
instant_break_control,seed0_lr0.0200_scale0.75,8,0.014594780712840632,0.2899465220770805,0.01612697407501173,,,,
instant_break_control,seed0_lr0.0200_scale0.75,9,0.01420870698502997,0.27943735334967623,0.01567887770722564,,,,
instant_break_control,seed0_lr0.0200_scale0.75,10,0.013837694697084544,0.2694750971219246,0.015249054614021009,,,,
instant_break_control,seed0_lr0.0200_scale0.75,11,0.013480993144884656,0.26002470442133263,0.014836551115571273,,,,
instant_break_control,seed0_lr0.0200_scale0.75,12,0.013137897313627913,0.2510537556303474,0.014440474271538474,,,,
instant_break_control,seed0_lr0.0200_scale0.75,13,0.012807744608272551,0.24253223540255398,0.014059987343720791,,,,
instant_break_control,seed0_lr0.0200_scale0.75,14,0.012489911850452172,0.234432329165753,0.013694305643622867,,,,
instant_break_control,seed0_lr0.0200_scale0.75,15,0.012183812517728187,0.22672823892656457,0.013342692728740078,,,,
instant_break_control,seed0_lr0.0200_scale0.75,16,0.01188889420343346,0.21939601635500297,0.013004456915064182,,,,
instant_break_control,seed0_lr0.0200_scale0.75,17,0.011604636277492905,0.21241341135840336,0.012678948076622048,,,,
instant_break_control,seed0_lr0.0200_scale0.75,18,0.011330547730513316,0.20575973455653548,0.012365554705800644,,,,
instant_break_control,seed0_lr0.0200_scale0.75,19,0.011066165185141023,0.199415732247473,0.012063701210832691,,,,
instant_break_control,seed0_lr0.0200_scale0.75,20,0.010811051060214771,0.1933634726100348,0.011772845429156048,,,,
instant_break_control,seed0_lr0.0200_scale0.75,21,0.010564791874611968,0.18758624202615262,0.011492476337448475,,,,
instant_break_control,seed0_lr0.0200_scale0.75,22,0.01032699667891705,0.18206845052775572,0.011222111941006585,,,,
instant_break_control,seed0_lr0.0200_scale0.75,23,0.010097295604146213,0.17679554547976317,0.010961297326808839,,,,
instant_break_control,seed0_lr0.0200_scale0.75,24,0.009875338517756802,0.17175393270533373,0.010709602866099257,,,,
instant_break_control,seed0_lr0.0200_scale0.75,25,0.009660793778064631,0.16693090434319052,0.010466622553670722,,,,
instant_break_control,seed0_lr0.0200_scale0.75,26,0.009453347078998444,0.1623145728009624,0.010231972472231364,,,,
instant_break_control,seed0_lr0.0200_scale0.75,27,0.00925270037784762,0.15789381023423088,0.010005289371319687,,,,
instant_break_control,seed0_lr0.0200_scale0.75,28,0.009058570899315187,0.1536581930393574,0.00978622935120724,,,,
instant_break_control,seed0_lr0.0200_scale0.75,29,0.008870690209780575,0.14959795090007902,0.009574466643103316,,,,
instant_break_control,seed0_lr0.0200_scale0.75,30,0.00868880335621219,0.14570391997406637,0.009369692477765208,-0.0003094573238749782,2.288299558540857e-32,0.0,False
instant_break_control,seed0_lr0.0200_scale0.75,31,0.008512668064654342,0.14196749984681528,0.009171614035328724,-0.0003066615538415146,3.329575334708488e-31,0.02142057665227624,False
instant_break_control,seed0_lr0.0200_scale0.75,32,0.008342053993651826,0.13838061391697665,0.008979953469815602,-0.00030304954468172285,5.621329836548817e-30,0.042674847610673854,False
instant_break_control,seed0_lr0.0200_scale0.75,33,0.008176742038373118,0.1349356729100382,0.008794447002354162,-0.0002985609389706953,8.964490089701154e-29,0.06376569307992248,True
instant_break_control,seed0_lr0.0200_scale0.75,34,0.008016523681553582,0.13162554124660086,0.008614844077673555,-0.0002931385332833158,1.148019530802887e-27,0.0846958760549144,True
instant_break_control,seed0_lr0.0200_scale0.75,35,0.007861200387707538,0.12844350601774704,0.008440906578906044,-0.00028672811036020593,1.0265240363292836e-26,0.1054680505325846,True
instant_break_control,seed0_lr0.0200_scale0.75,36,0.007710583037355206,0.1253832483435155,0.008272408096161046,-0.0002792782815132273,5.489155896657516e-26,0.1260847690223847,True
instant_break_control,seed0_lr0.0200_scale0.75,37,0.0075644913982808515,0.12243881691159327,0.008109133244723581,-0.00027074033855185284,1.3883063719133678e-25,0.14654848942088183,True
instant_break_control,seed0_lr0.0200_scale0.75,38,0.007422753631084359,0.11960460351227163,0.007950877029082603,-0.0002610681145688368,1.041096652308927e-25,0.1668615813094564,True
