suite_name,run_id,probe_index,step,symmetry_score,curvature,symmetry_threshold,symmetry_z_score,symmetry_triggered
toy_sanity,seed0_lr0.0100_scale0.75,0,10,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,1,20,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,2,30,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,3,40,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,4,50,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,5,60,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,6,70,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,7,80,7.059934020149971e-17,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,8,90,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,9,100,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,10,110,1.0827575966501158e-16,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,11,120,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,12,130,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale0.75,13,140,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,0,10,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,1,20,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,2,30,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,3,40,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,4,50,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,5,60,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,6,70,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,7,80,9.808857149172444e-17,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,8,90,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,9,100,9.808993727942078e-17,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,10,110,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,11,120,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,12,130,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0100_scale1.25,13,140,9.808995046707557e-17,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,0,10,5.921765724276964e-17,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,1,20,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,2,30,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,3,40,8.090491123849633e-17,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,4,50,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,5,60,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,6,70,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,7,80,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,8,90,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,9,100,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,10,110,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,11,120,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,12,130,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale0.75,13,140,0.0,2.124887415052363,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,0,10,6.873029182780741e-17,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,1,20,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,2,30,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,3,40,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,4,50,9.808994994804683e-17,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,5,60,9.808995046584304e-17,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,6,70,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,7,80,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,8,90,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,9,100,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,10,110,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,11,120,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,12,130,0.0,5.874786011615525,0.01,,False
toy_sanity,seed0_lr0.0200_scale1.25,13,140,0.0,5.874786011615525,0.01,,False
toy_sanity,seed1_lr0.0100_scale0.75,0,10,0.0,1.8049650667398591,0.01,,False
toy_sanity,seed1_lr0.0100_scale0.75,1,20,0.0,1.8049650667398591,0.01,,False
toy_sanity,seed1_lr0.0100_scale0.75,2,30,0.0,1.8049650667398591,0.01,,False
toy_sanity,seed1_lr0.0100_scale0.75,3,40,0.0,1.8049650667398591,0.01,,False
