suite_name,run_id,model_kind,seed,learning_rate,input_scale,total_steps,drift_onset_step,symmetry_onset_step,lead_steps,comparable,censored_symmetry,drift_detected,symmetry_detected,verdict_label,final_loss,early_curvature,max_update_norm,max_symmetry_score,consensus_symmetry_onset_step,consensus_supportive_detectors,consensus_falsifying_detectors,consensus_censored_detectors,consensus_verdict,symmetry_onset_step_activation_stat_mismatch,lead_steps_activation_stat_mismatch,comparable_activation_stat_mismatch,censored_symmetry_activation_stat_mismatch,symmetry_detected_activation_stat_mismatch,verdict_label_activation_stat_mismatch,max_symmetry_score_activation_stat_mismatch,symmetry_onset_step_covariance_mismatch,lead_steps_covariance_mismatch,comparable_covariance_mismatch,censored_symmetry_covariance_mismatch,symmetry_detected_covariance_mismatch,verdict_label_covariance_mismatch,max_symmetry_score_covariance_mismatch,symmetry_onset_step_mean_gradient_mismatch,lead_steps_mean_gradient_mismatch,comparable_mean_gradient_mismatch,censored_symmetry_mean_gradient_mismatch,symmetry_detected_mean_gradient_mismatch,verdict_label_mean_gradient_mismatch,max_symmetry_score_mean_gradient_mismatch
main_paired_mlp_stochastic,seed1_lr0.0200_scale1.25,paired_mlp,1,0.02,1.25,360,51,,,False,True,True,False,censored,0.025796252805028952,478.2015819958659,0.14660193270492217,0.0035459210328812017,,0,0,3,censored,,,False,True,False,censored,0.023261530624905696,,,False,True,False,censored,0.0035459210328812017,,,False,True,False,censored,0.005395198689400911
main_paired_mlp_stochastic,seed1_lr0.0200_scale1.75,paired_mlp,1,0.02,1.75,360,52,,,False,True,True,False,censored,0.052276264777547765,199.39042769987566,0.07415601209802289,0.011331885538830825,,1,0,2,censored,,,False,True,False,censored,0.16866453696587144,,,False,True,False,censored,0.011331885538830825,198,146,True,False,True,supportive,0.11700083514808017
main_paired_mlp_stochastic,seed1_lr0.0400_scale0.75,paired_mlp,1,0.04,0.75,360,52,,,False,True,True,False,censored,0.008766296509488413,8.310831278037309,0.024224875528036063,0.004953438371072495,,1,0,2,censored,,,False,True,False,censored,0.002102617189435794,,,False,True,False,censored,0.004953438371072495,342,290,True,False,True,supportive,0.0369172199964966
main_paired_mlp_stochastic,seed1_lr0.0400_scale1.25,paired_mlp,1,0.04,1.25,360,51,,,False,True,True,False,censored,0.01806520473456371,18.528310938757016,0.13658057499270246,0.0020346912407254556,,0,0,3,censored,,,False,True,False,censored,0.01112892334083466,,,False,True,False,censored,0.0020346912407254556,,,False,True,False,censored,0.011156597155798103
main_paired_mlp_stochastic,seed1_lr0.0400_scale1.75,paired_mlp,1,0.04,1.75,360,51,,,False,True,True,False,censored,0.01676974829153264,13.430221559436545,0.05991869678478572,0.008241058629427882,,0,0,3,censored,,,False,True,False,censored,0.010549413241553994,,,False,True,False,censored,0.008241058629427882,,,False,True,False,censored,0.010491851969681725
main_paired_mlp_stochastic,seed2_lr0.0100_scale0.75,paired_mlp,2,0.01,0.75,360,53,,,False,True,True,False,censored,0.05884941924947318,11.37553602994329,0.021377842164770927,0.007210749033706112,,0,0,3,censored,,,False,True,False,censored,0.0019141550184255316,,,False,True,False,censored,0.007210749033706112,,,False,True,False,censored,0.005236575976434753
main_paired_mlp_stochastic,seed2_lr0.0100_scale1.25,paired_mlp,2,0.01,1.25,360,51,,,False,True,True,False,censored,0.1620400735293249,53.62795591721182,0.09418148876685106,0.007098878190823002,,0,0,3,censored,,,False,True,False,censored,0.12555174447319256,,,False,True,False,censored,0.007098878190823002,,,False,True,False,censored,0.017080661287760847
main_paired_mlp_stochastic,seed2_lr0.0100_scale1.75,paired_mlp,2,0.01,1.75,360,53,,,False,True,True,False,censored,0.15450341096407125,11.526034897937837,0.027538804046067483,0.009567126720575666,,0,0,3,censored,,,False,True,False,censored,0.04121509534784688,,,False,True,False,censored,0.009567126720575666,,,False,True,False,censored,0.012701889687402546
main_paired_mlp_stochastic,seed2_lr0.0200_scale0.75,paired_mlp,2,0.02,0.75,360,52,,,False,True,True,False,censored,0.06819085653308678,8.413803221766194,0.04171301429608497,0.011130068729978992,,0,0,3,censored,,,False,True,False,censored,0.016317952360224517,,,False,True,False,censored,0.011130068729978992,,,False,True,False,censored,0.010677089845886589
main_paired_mlp_stochastic,seed2_lr0.0200_scale1.25,paired_mlp,2,0.02,1.25,360,52,,,False,True,True,False,censored,0.14125782268977033,8.2316260901138,0.04927565450545729,0.004967021629948125,,0,0,3,censored,,,False,True,False,censored,0.0007014306522102852,,,False,True,False,censored,0.004967021629948125,,,False,True,False,censored,0.008192271470237029
main_paired_mlp_stochastic,seed2_lr0.0200_scale1.75,paired_mlp,2,0.02,1.75,360,51,,,False,True,True,False,censored,0.1341797158484716,31.61067995667252,0.17531694163386846,0.008155208090821186,,0,0,3,censored,,,False,True,False,censored,0.0016117356871179812,,,False,True,False,censored,0.008155208090821186,,,False,True,False,censored,0.007752414135881653
main_paired_mlp_stochastic,seed2_lr0.0400_scale0.75,paired_mlp,2,0.04,0.75,360,51,,,False,True,True,False,censored,0.045316548718995806,2359.6283351432003,0.10333363937867236,0.006091451898957973,,0,0,3,censored,,,False,True,False,censored,0.0647869096078268,,,False,True,False,censored,0.006091451898957973,,,False,True,False,censored,0.004547358983029778
main_paired_mlp_stochastic,seed2_lr0.0400_scale1.25,paired_mlp,2,0.04,1.25,360,52,,,False,True,True,False,censored,0.043254093417562055,12.20832696703782,0.09327880443896751,0.008829387077010297,,0,0,3,censored,,,False,True,False,censored,0.05358111295460041,,,False,True,False,censored,0.008829387077010297,,,False,True,False,censored,0.018868687701967566
main_paired_mlp_stochastic,seed2_lr0.0400_scale1.75,paired_mlp,2,0.04,1.75,360,52,,,False,True,True,False,censored,0.07443893851366928,13.950191001359585,0.0878250120109678,0.004558379236868994,,0,0,3,censored,,,False,True,False,censored,0.00087135290576205,,,False,True,False,censored,0.004558379236868994,,,False,True,False,censored,0.006386010348590297
