suite_name,run_id,probe_index,step,symmetry_score,curvature,symmetry_threshold,symmetry_z_score,symmetry_triggered
instant_break_control,seed0_lr0.0200_scale0.75,0,15,0.2471713099361308,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,1,30,0.2349828006144662,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,2,45,0.3047383730734305,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,3,60,0.27691930203435666,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,4,75,0.3501932067992324,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,5,90,0.40110156635966726,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,6,105,0.38886945748519997,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,7,120,0.43867068482612626,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,8,135,0.5039080987068463,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,9,150,0.4358473635027894,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,10,165,0.4871517414807885,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,11,180,0.5562495001024125,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,12,195,0.5319158396783188,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,13,210,0.6230391826937214,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,14,225,0.6442012964417674,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,15,240,0.5620539730404308,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,16,255,0.6056766575721018,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,17,270,0.5031296071207224,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,18,285,0.5994836192424712,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale0.75,19,300,0.640638686569088,2.5081652982138714,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,0,15,0.2873142835314189,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,1,30,0.25107886817137115,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,2,45,0.41014005096453676,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,3,60,0.41347009571798365,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,4,75,0.3225792901461361,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,5,90,0.4066975994263792,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,6,105,0.4131544339292122,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,7,120,0.35290665240407476,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,8,135,0.40238418646731056,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,9,150,0.5108100080008648,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,10,165,0.49875097350924424,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,11,180,0.36799958260135024,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,12,195,0.4417923581070261,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,13,210,0.4526215841174642,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,14,225,0.4818487828803895,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,15,240,0.4885412204603859,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,16,255,0.44904746443604326,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,17,270,0.4894306123260162,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,18,285,0.4756640339748266,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.25,19,300,0.45417756821870325,4.087824268629202,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,0,15,0.6088059581221517,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,1,30,0.6949536759353012,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,2,45,0.7297050358853701,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,3,60,0.7606422633254901,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,4,75,0.775634212693395,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,5,90,0.7677641545218465,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,6,105,0.7344064444137391,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,7,120,0.7820407918697865,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,8,135,0.7731220842802049,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,9,150,0.7319215602661124,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,10,165,0.7439315365454189,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,11,180,0.7710715870040935,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,12,195,0.7413256124795171,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,13,210,0.7420885426891656,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,14,225,0.6747688626086603,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,15,240,0.6781699376444663,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,16,255,0.6636271700223275,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,17,270,0.7043041145992003,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,18,285,0.6660684723594775,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0200_scale1.75,19,300,0.677978918306158,6.868185945069973,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,0,15,0.22060260045683633,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,1,30,0.3238334575382591,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,2,45,0.48064406974361534,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,3,60,0.40559699268841287,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,4,75,0.42117260037025817,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,5,90,0.5002197952815406,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,6,105,0.5216464864992842,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,7,120,0.4649674288495247,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,8,135,0.5445713066380466,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,9,150,0.5405944217514403,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,10,165,0.5985316772152731,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,11,180,0.560919345642828,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,12,195,0.5109455034592932,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,13,210,0.59253998179131,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,14,225,0.5290174632461464,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,15,240,0.560032162283552,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,16,255,0.4888671070481505,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,17,270,0.5491591967734293,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,18,285,0.4611499691275925,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale0.75,19,300,0.5185246754408597,2.450060380620245,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,0,15,0.3593000449076549,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,1,30,0.40184589456989606,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,2,45,0.5889382618498544,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,3,60,0.6015367879786013,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,4,75,0.6540150596611101,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,5,90,0.6982030275522706,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,6,105,0.7525389608382238,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,7,120,0.6676435021173417,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,8,135,0.6326566528321507,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,9,150,0.7711631138083539,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,10,165,0.6350048128294655,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,11,180,0.6538144333176499,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,12,195,0.7690754433284237,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,13,210,0.7601260888849941,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,14,225,0.7009228411040174,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,15,240,0.6961017664650029,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,16,255,0.7929704170641017,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,17,270,0.7388224758758223,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,18,285,0.7861249982045553,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.25,19,300,0.7474375186862716,3.9226830379674955,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,0,15,0.17742633524821325,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,1,30,0.35320728547704633,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,2,45,0.34794366990519476,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,3,60,0.4720715467672316,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,4,75,0.42669758149910997,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,5,90,0.598155631564685,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,6,105,0.4948746543227658,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,7,120,0.44034966317367197,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,8,135,0.5656683570604895,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,9,150,0.436230900298904,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,10,165,0.5019917034544906,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,11,180,0.5333382089312497,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,12,195,0.5054905051283632,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,13,210,0.5653142474612736,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,14,225,0.43880880910153386,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,15,240,0.49736455681326536,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,16,255,0.6081674110267665,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,17,270,0.5518893635679955,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,18,285,0.65844628467038,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0400_scale1.75,19,300,0.5466233882665394,3.6627509416078405,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,0,15,0.2887846607369951,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,1,30,0.3263767198310461,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,2,45,0.48003214449697806,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,3,60,0.47571180469283114,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,4,75,0.38258534991182425,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,5,90,0.5227904589879332,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,6,105,0.5073174610630342,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,7,120,0.48877765995128064,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,8,135,0.476078768499332,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,9,150,0.4431890341191468,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,10,165,0.50706614210954,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,11,180,0.5278716506604508,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,12,195,0.44187431085374307,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,13,210,0.4546336099777025,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,14,225,0.4709025544144736,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,15,240,0.41513527033351405,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,16,255,0.496452978738536,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,17,270,0.500703100325334,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,18,285,0.5406872436955796,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale0.75,19,300,0.45326111812398523,2.327411017923537,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,0,15,0.23736324946816328,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,1,30,0.3776891862406012,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,2,45,0.4604308681989453,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,3,60,0.671012423131329,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,4,75,0.8253840766230001,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,5,90,0.519158688114119,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,6,105,0.6307065454697971,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,7,120,0.48483445460503327,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,8,135,0.6142885011600695,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,9,150,0.5501348298378042,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,10,165,0.6484170594133538,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,11,180,0.4839567139986387,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,12,195,0.5993516612133533,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,13,210,0.5302300807222312,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,14,225,0.4737753948003748,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,15,240,0.44987716010042345,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,16,255,0.46431503509751626,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,17,270,0.41192672607031366,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,18,285,0.4441004081201603,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.25,19,300,0.37421908025212847,2.7070605426247214,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,0,15,0.4138033097705732,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,1,30,0.3683237099861659,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,2,45,0.41887825514721216,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,3,60,0.43635778809514236,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,4,75,0.4181410504617708,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,5,90,0.45510879657575504,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,6,105,0.49204025363937354,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,7,120,0.5428531571615617,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,8,135,0.6410352824728166,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,9,150,0.6530497323308759,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,10,165,0.679065547248217,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,11,180,0.7338428732333444,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,12,195,0.7175724450992809,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,13,210,0.6620495527789891,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,14,225,0.6562853023584991,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,15,240,0.651554464423501,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,16,255,0.5852328941596924,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,17,270,0.6723849822018271,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,18,285,0.5971584161291238,4.339654172019203,0.02,,True
instant_break_control,seed0_lr0.0800_scale1.75,19,300,0.6221376859344158,4.339654172019203,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,0,15,0.3355387336674528,1.4875679586565955,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,1,30,0.22412894827652363,1.4875679586565955,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,2,45,0.25589966726212116,1.4875679586565955,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,3,60,0.36482034972395544,1.4875679586565955,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,4,75,0.31318850573591606,1.4875679586565955,0.02,,True
instant_break_control,seed1_lr0.0200_scale0.75,5,90,0.3725732902741051,1.4875679586565955,0.02,,True
